Year,Month,Date,Is.Diwali,Daytype,AQI,AQI_Category,Category
2020,July,20,NA,Weekdays,34,Good,0
2020,July,21,NA,Weekdays,44,Good,0
2020,July,22,NA,Weekdays,40,Good,0
2020,July,23,NA,Weekdays,44,Good,0
2020,July,24,NA,Weekdays,39,Good,0
2020,July,25,NA,Weekends,47,Good,0
2020,July,26,NA,Weekends,51,Satisfactory,1
2020,July,27,NA,Weekdays,56,Satisfactory,1
2020,July,28,NA,Weekdays,68,Satisfactory,1
2020,July,29,NA,Weekdays,45,Good,0
2020,July,30,NA,Weekdays,35,Good,0
2020,July,31,NA,Weekdays,33,Good,0
2020,August,1,NA,Weekends,33,Good,0
2020,August,2,NA,Weekends,43,Good,0
2020,August,3,NA,Weekdays,79,Satisfactory,1
2020,August,4,NA,Weekdays,66,Satisfactory,1
2020,August,5,NA,Weekdays,39,Good,0
2020,August,6,NA,Weekdays,36,Good,0
2020,August,7,NA,Weekdays,51,Satisfactory,1
2020,August,8,NA,Weekends,54,Satisfactory,1
2020,August,9,NA,Weekends,42,Good,0
2020,August,10,NA,Weekdays,33,Good,0
2020,August,11,NA,Weekdays,48,Good,0
2020,August,12,NA,Weekdays,49,Good,0
2020,August,13,NA,Weekdays,33,Good,0
2020,August,14,NA,Weekdays,32,Good,0
2020,August,15,NA,Weekends,42,Good,0
2020,August,16,NA,Weekends,46,Good,0
2020,August,17,NA,Weekdays,35,Good,0
2020,August,18,NA,Weekdays,46,Good,0
2020,August,19,NA,Weekdays,33,Good,0
2020,August,20,NA,Weekdays,34,Good,0
2020,August,21,NA,Weekdays,34,Good,0
2020,August,22,NA,Weekends,49,Good,0
2020,August,23,NA,Weekends,50,Good,0
2020,August,24,NA,Weekdays,52,Satisfactory,1
2020,August,25,NA,Weekdays,60,Satisfactory,1
2020,August,26,NA,Weekdays,38,Good,0
2020,August,27,NA,Weekdays,31,Good,0
2020,August,28,NA,Weekdays,42,Good,0
2020,August,29,NA,Weekends,56,Satisfactory,1
2020,August,30,NA,Weekends,54,Satisfactory,1
2020,August,31,NA,Weekdays,60,Satisfactory,1
2020,September,1,NA,Weekdays,56,Satisfactory,1
2020,September,2,NA,Weekdays,45,Good,0
2020,September,3,NA,Weekdays,37,Good,0
2020,September,4,NA,Weekdays,45,Good,0
2020,September,5,NA,Weekends,47,Good,0
2020,September,6,NA,Weekends,44,Good,0
2020,September,7,NA,Weekdays,39,Good,0
2020,September,8,NA,Weekdays,34,Good,0
2020,September,9,NA,Weekdays,57,Satisfactory,1
2020,September,10,NA,Weekdays,47,Good,0
2020,September,11,NA,Weekdays,36,Good,0
2020,September,12,NA,Weekends,26,Good,0
2020,September,13,NA,Weekends,36,Good,0
2020,September,14,NA,Weekdays,31,Good,0
2020,September,15,NA,Weekdays,35,Good,0
2020,September,16,NA,Weekdays,39,Good,0
2020,September,17,NA,Weekdays,48,Good,0
2020,September,18,NA,Weekdays,43,Good,0
2020,September,19,NA,Weekends,53,Satisfactory,1
2020,September,20,NA,Weekends,56,Satisfactory,1
2020,September,21,NA,Weekdays,33,Good,0
2020,September,22,NA,Weekdays,39,Good,0
2020,September,23,NA,Weekdays,34,Good,0
2020,September,24,NA,Weekdays,41,Good,0
2020,September,25,NA,Weekdays,48,Good,0
2020,September,26,NA,Weekends,49,Good,0
2020,September,27,NA,Weekends,72,Satisfactory,1
2020,September,28,NA,Weekdays,92,Satisfactory,1
2020,September,29,NA,Weekdays,69,Satisfactory,1
2020,September,30,NA,Weekdays,47,Good,0
2020,October,1,NA,Weekdays,43,Good,0
2020,October,2,NA,Weekdays,41,Good,0
2020,October,3,NA,Weekends,38,Good,0
2020,October,4,NA,Weekends,46,Good,0
2020,October,5,NA,Weekdays,42,Good,0
2020,October,6,NA,Weekdays,40,Good,0
2020,October,7,NA,Weekdays,40,Good,0
2020,October,8,NA,Weekdays,48,Good,0
2020,October,9,NA,Weekdays,72,Satisfactory,1
2020,October,10,NA,Weekends,100,Satisfactory,1
2020,October,11,NA,Weekends,73,Satisfactory,1
2020,October,12,NA,Weekdays,74,Satisfactory,1
2020,October,13,NA,Weekdays,84,Satisfactory,1
2020,October,14,NA,Weekdays,43,Good,0
2020,October,15,NA,Weekdays,38,Good,0
2020,October,16,NA,Weekdays,62,Satisfactory,1
2020,October,17,NA,Weekends,112,Moderate,2
2020,October,18,NA,Weekends,120,Moderate,2
2020,October,19,NA,Weekdays,61,Satisfactory,1
2020,October,20,NA,Weekdays,125,Moderate,2
2020,October,21,NA,Weekdays,48,Good,0
2020,October,22,NA,Weekdays,31,Good,0
2020,October,23,NA,Weekdays,32,Good,0
2020,October,24,NA,Weekends,42,Good,0
2020,October,25,NA,Weekends,66,Satisfactory,1
2020,October,26,NA,Weekdays,152,Moderate,2
2020,October,27,NA,Weekdays,144,Moderate,2
2020,October,28,NA,Weekdays,178,Moderate,2
2020,October,29,NA,Weekdays,145,Moderate,2
2020,October,30,NA,Weekdays,102,Moderate,2
2020,October,31,NA,Weekends,114,Moderate,2
2020,November,1,NA,Weekends,53,Satisfactory,1
2020,November,2,NA,Weekdays,40,Good,0
2020,November,3,NA,Weekdays,134,Moderate,2
2020,November,4,NA,Weekdays,248,Poor,3
2020,November,5,NA,Weekdays,243,Poor,3
2020,November,6,NA,Weekdays,238,Poor,3
2020,November,7,NA,Weekends,221,Poor,3
2020,November,8,NA,Weekends,248,Poor,3
2020,November,9,NA,Weekdays,158,Moderate,2
2020,November,10,NA,Weekdays,120,Moderate,2
2020,November,11,NA,Weekdays,100,Satisfactory,1
2020,November,12,NA,Weekdays,104,Moderate,2
2020,November,13,NA,Weekdays,115,Moderate,2
2020,November,14,Diwali,Weekends,148,Moderate,2
2020,November,15,NA,Weekends,187,Moderate,2
2020,November,16,NA,Weekdays,181,Moderate,2
2020,November,17,NA,Weekdays,222,Poor,3
2020,November,18,NA,Weekdays,266,Poor,3
2020,November,19,NA,Weekdays,149,Moderate,2
2020,November,20,NA,Weekdays,130,Moderate,2
2020,November,21,NA,Weekends,190,Moderate,2
2020,November,22,NA,Weekends,233,Poor,3
2020,November,23,NA,Weekdays,173,Moderate,2
2020,November,24,NA,Weekdays,219,Poor,3
2020,November,25,NA,Weekdays,205,Poor,3
2020,November,26,NA,Weekdays,214,Poor,3
2020,November,27,NA,Weekdays,186,Moderate,2
2020,November,28,NA,Weekends,129,Moderate,2
2020,November,29,NA,Weekends,228,Poor,3
2020,November,30,NA,Weekdays,210,Poor,3
2020,December,1,NA,Weekdays,265,Poor,3
2020,December,2,NA,Weekdays,289,Poor,3
2020,December,3,NA,Weekdays,304,Very Poor,4
2020,December,4,NA,Weekdays,322,Very Poor,4
2020,December,5,NA,Weekends,280,Poor,3
2020,December,6,NA,Weekends,260,Poor,3
2020,December,7,NA,Weekdays,203,Poor,3
2020,December,8,NA,Weekdays,292,Poor,3
2020,December,9,NA,Weekdays,326,Very Poor,4
2020,December,10,NA,Weekdays,310,Very Poor,4
2020,December,11,NA,Weekdays,251,Poor,3
2020,December,12,NA,Weekends,310,Very Poor,4
2020,December,13,NA,Weekends,282,Poor,3
2020,December,14,NA,Weekdays,306,Very Poor,4
2020,December,15,NA,Weekdays,244,Poor,3
2020,December,16,NA,Weekdays,229,Poor,3
2020,December,17,NA,Weekdays,258,Poor,3
2020,December,18,NA,Weekdays,222,Poor,3
2020,December,19,NA,Weekends,203,Poor,3
2020,December,20,NA,Weekends,282,Poor,3
2020,December,21,NA,Weekdays,321,Very Poor,4
2020,December,22,NA,Weekdays,355,Very Poor,4
2020,December,23,NA,Weekdays,336,Very Poor,4
2020,December,24,NA,Weekdays,271,Poor,3
2020,December,25,NA,Weekdays,275,Poor,3
2020,December,26,NA,Weekends,285,Poor,3
2020,December,27,NA,Weekends,285,Poor,3
2020,December,28,NA,Weekdays,301,Very Poor,4
2020,December,29,NA,Weekdays,347,Very Poor,4
2020,December,30,NA,Weekdays,321,Very Poor,4
2020,December,31,NA,Weekdays,274,Poor,3
2021,January,1,NA,Weekdays,267,Poor,3
2021,January,2,NA,Weekends,297,Poor,3
2021,January,3,NA,Weekends,332,Very Poor,4
2021,January,4,NA,Weekdays,302,Very Poor,4
2021,January,5,NA,Weekdays,241,Poor,3
2021,January,6,NA,Weekdays,284,Poor,3
2021,January,7,NA,Weekdays,304,Very Poor,4
2021,January,8,NA,Weekdays,261,Poor,3
2021,January,9,NA,Weekends,173,Moderate,2
2021,January,10,NA,Weekends,212,Poor,3
2021,January,11,NA,Weekdays,207,Poor,3
2021,January,12,NA,Weekdays,174,Moderate,2
2021,January,13,NA,Weekdays,215,Poor,3
2021,January,14,NA,Weekdays,246,Poor,3
2021,January,15,NA,Weekdays,263,Poor,3
2021,January,16,NA,Weekends,300,Poor,3
2021,January,17,NA,Weekends,327,Very Poor,4
2021,January,18,NA,Weekdays,298,Poor,3
2021,January,19,NA,Weekdays,341,Very Poor,4
2021,January,20,NA,Weekdays,211,Poor,3
2021,January,21,NA,Weekdays,295,Poor,3
2021,January,22,NA,Weekdays,249,Poor,3
2021,January,23,NA,Weekends,274,Poor,3
2021,January,24,NA,Weekends,268,Poor,3
2021,January,25,NA,Weekdays,290,Poor,3
2021,January,26,NA,Weekdays,286,Poor,3
2021,January,27,NA,Weekdays,284,Poor,3
2021,January,28,NA,Weekdays,242,Poor,3
2021,January,29,NA,Weekdays,268,Poor,3
2021,January,30,NA,Weekends,285,Poor,3
2021,January,31,NA,Weekends,302,Very Poor,4
2021,February,1,NA,Weekdays,281,Poor,3
2021,February,2,NA,Weekdays,285,Poor,3
2021,February,3,NA,Weekdays,286,Poor,3
2021,February,4,NA,Weekdays,301,Very Poor,4
2021,February,5,NA,Weekdays,271,Poor,3
2021,February,6,NA,Weekends,277,Poor,3
2021,February,7,NA,Weekends,125,Moderate,2
2021,February,8,NA,Weekdays,170,Moderate,2
2021,February,9,NA,Weekdays,228,Poor,3
2021,February,10,NA,Weekdays,258,Poor,3
2021,February,11,NA,Weekdays,239,Poor,3
2021,February,12,NA,Weekdays,203,Poor,3
2021,February,13,NA,Weekends,220,Poor,3
2021,February,14,NA,Weekends,203,Poor,3
2021,February,15,NA,Weekdays,138,Moderate,2
2021,February,16,NA,Weekdays,209,Poor,3
2021,February,17,NA,Weekdays,230,Poor,3
2021,February,18,NA,Weekdays,256,Poor,3
2021,February,19,NA,Weekdays,241,Poor,3
2021,February,20,NA,Weekends,247,Poor,3
2021,February,21,NA,Weekends,259,Poor,3
2021,February,22,NA,Weekdays,261,Poor,3
2021,February,23,NA,Weekdays,252,Poor,3
2021,February,24,NA,Weekdays,194,Moderate,2
2021,February,25,NA,Weekdays,251,Poor,3
2021,February,26,NA,Weekdays,174,Moderate,2
2021,February,27,NA,Weekends,160,Moderate,2
2021,February,28,NA,Weekends,134,Moderate,2
2021,March,1,NA,Weekdays,120,Moderate,2
2021,March,2,NA,Weekdays,148,Moderate,2
2021,March,3,NA,Weekdays,157,Moderate,2
2021,March,4,NA,Weekdays,231,Poor,3
2021,March,5,NA,Weekdays,148,Moderate,2
2021,March,6,NA,Weekends,150,Moderate,2
2021,March,7,NA,Weekends,188,Moderate,2
2021,March,8,NA,Weekdays,133,Moderate,2
2021,March,9,NA,Weekdays,84,Satisfactory,1
2021,March,10,NA,Weekdays,65,Satisfactory,1
2021,March,11,NA,Weekdays,68,Satisfactory,1
2021,March,12,NA,Weekdays,79,Satisfactory,1
2021,March,13,NA,Weekends,149,Moderate,2
2021,March,14,NA,Weekends,142,Moderate,2
2021,March,15,NA,Weekdays,158,Moderate,2
2021,March,16,NA,Weekdays,126,Moderate,2
2021,March,17,NA,Weekdays,194,Moderate,2
2021,March,18,NA,Weekdays,151,Moderate,2
2021,March,19,NA,Weekdays,223,Poor,3
2021,March,20,NA,Weekends,244,Poor,3
2021,March,21,NA,Weekends,201,Poor,3
2021,March,22,NA,Weekdays,227,Poor,3
2021,March,23,NA,Weekdays,222,Poor,3
2021,March,24,NA,Weekdays,181,Moderate,2
2021,March,25,NA,Weekdays,212,Poor,3
2021,March,26,NA,Weekdays,197,Moderate,2
2021,March,27,NA,Weekends,166,Moderate,2
2021,March,28,NA,Weekends,175,Moderate,2
2021,March,29,NA,Weekdays,105,Moderate,2
2021,March,30,NA,Weekdays,106,Moderate,2
2021,March,31,NA,Weekdays,196,Moderate,2
2021,April,1,NA,Weekdays,171,Moderate,2
2021,April,2,NA,Weekdays,133,Moderate,2
2021,April,3,NA,Weekends,113,Moderate,2
2021,April,4,NA,Weekends,114,Moderate,2
2021,April,5,NA,Weekdays,115,Moderate,2
2021,April,6,NA,Weekdays,104,Moderate,2
2021,April,7,NA,Weekdays,90,Satisfactory,1
2021,April,8,NA,Weekdays,90,Satisfactory,1
2021,April,9,NA,Weekdays,84,Satisfactory,1
2021,April,10,NA,Weekends,99,Satisfactory,1
2021,April,11,NA,Weekends,86,Satisfactory,1
2021,April,12,NA,Weekdays,101,Moderate,2
2021,April,13,NA,Weekdays,78,Satisfactory,1
2021,April,14,NA,Weekdays,76,Satisfactory,1
2021,April,15,NA,Weekdays,74,Satisfactory,1
2021,April,16,NA,Weekdays,96,Satisfactory,1
2021,April,17,NA,Weekends,72,Satisfactory,1
2021,April,18,NA,Weekends,64,Satisfactory,1
2021,April,19,NA,Weekdays,109,Moderate,2
2021,April,20,NA,Weekdays,73,Satisfactory,1
2021,April,21,NA,Weekdays,70,Satisfactory,1
2021,April,22,NA,Weekdays,76,Satisfactory,1
2021,April,23,NA,Weekdays,136,Moderate,2
2021,April,24,NA,Weekends,150,Moderate,2
2021,April,25,NA,Weekends,115,Moderate,2
2021,April,26,NA,Weekdays,102,Moderate,2
2021,April,27,NA,Weekdays,123,Moderate,2
2021,April,28,NA,Weekdays,86,Satisfactory,1
2021,April,29,NA,Weekdays,76,Satisfactory,1
2021,April,30,NA,Weekdays,94,Satisfactory,1
2021,May,1,NA,Weekends,101,Moderate,2
2021,May,2,NA,Weekends,77,Satisfactory,1
2021,May,3,NA,Weekdays,110,Moderate,2
2021,May,4,NA,Weekdays,65,Satisfactory,1
2021,May,5,NA,Weekdays,71,Satisfactory,1
2021,May,6,NA,Weekdays,66,Satisfactory,1
2021,May,7,NA,Weekdays,60,Satisfactory,1
2021,May,8,NA,Weekends,70,Satisfactory,1
2021,May,9,NA,Weekends,49,Good,0
2021,May,10,NA,Weekdays,53,Satisfactory,1
2021,May,11,NA,Weekdays,42,Good,0
2021,May,12,NA,Weekdays,48,Good,0
2021,May,13,NA,Weekdays,58,Satisfactory,1
2021,May,14,NA,Weekdays,80,Satisfactory,1
2021,May,15,NA,Weekends,56,Satisfactory,1
2021,May,16,NA,Weekends,39,Good,0
2021,May,17,NA,Weekdays,37,Good,0
2021,May,18,NA,Weekdays,43,Good,0
2021,May,19,NA,Weekdays,40,Good,0
2021,May,20,NA,Weekdays,38,Good,0
2021,May,21,NA,Weekdays,41,Good,0
2021,May,22,NA,Weekends,47,Good,0
2021,May,23,NA,Weekends,57,Satisfactory,1
2021,May,24,NA,Weekdays,69,Satisfactory,1
2021,May,25,NA,Weekdays,41,Good,0
2021,May,26,NA,Weekdays,45,Good,0
2021,May,27,NA,Weekdays,49,Good,0
2021,May,28,NA,Weekdays,48,Good,0
2021,May,29,NA,Weekends,66,Satisfactory,1
2021,May,30,NA,Weekends,64,Satisfactory,1
2021,May,31,NA,Weekdays,101,Moderate,2
2021,June,1,NA,Weekdays,52,Satisfactory,1
2021,June,2,NA,Weekdays,50,Good,0
2021,June,3,NA,Weekdays,49,Good,0
2021,June,4,NA,Weekdays,51,Satisfactory,1
2021,June,5,NA,Weekends,68,Satisfactory,1
2021,June,6,NA,Weekends,64,Satisfactory,1
2021,June,7,NA,Weekdays,50,Good,0
2021,June,8,NA,Weekdays,45,Good,0
2021,June,9,NA,Weekdays,54,Satisfactory,1
2021,June,10,NA,Weekdays,61,Satisfactory,1
2021,June,11,NA,Weekdays,46,Good,0
2021,June,12,NA,Weekends,46,Good,0
2021,June,13,NA,Weekends,36,Good,0
2021,June,14,NA,Weekdays,39,Good,0
2021,June,15,NA,Weekdays,36,Good,0
2021,June,16,NA,Weekdays,45,Good,0
2021,June,17,NA,Weekdays,56,Satisfactory,1
2021,June,18,NA,Weekdays,39,Good,0
2021,June,19,NA,Weekends,43,Good,0
2021,June,20,NA,Weekends,57,Satisfactory,1
2021,June,21,NA,Weekdays,51,Satisfactory,1
2021,June,22,NA,Weekdays,60,Satisfactory,1
2021,June,23,NA,Weekdays,51,Satisfactory,1
2021,June,24,NA,Weekdays,53,Satisfactory,1
2021,June,25,NA,Weekdays,65,Satisfactory,1
2021,June,26,NA,Weekends,55,Satisfactory,1
2021,June,27,NA,Weekends,51,Satisfactory,1
2021,June,28,NA,Weekdays,48,Good,0
2021,June,29,NA,Weekdays,45,Good,0
2021,June,30,NA,Weekdays,60,Satisfactory,1
2021,July,1,NA,Weekdays,54,Satisfactory,1
2021,July,2,NA,Weekdays,49,Good,0
2021,July,3,NA,Weekends,50,Good,0
2021,July,4,NA,Weekends,56,Satisfactory,1
2021,July,5,NA,Weekdays,52,Satisfactory,1
2021,July,6,NA,Weekdays,97,Satisfactory,1
2021,July,7,NA,Weekdays,78,Satisfactory,1
2021,July,8,NA,Weekdays,44,Good,0
2021,July,9,NA,Weekdays,67,Satisfactory,1
2021,July,10,NA,Weekends,67,Satisfactory,1
2021,July,11,NA,Weekends,44,Good,0
2021,July,12,NA,Weekdays,33,Good,0
2021,July,13,NA,Weekdays,33,Good,0
2021,July,14,NA,Weekdays,36,Good,0
2021,July,15,NA,Weekdays,38,Good,0
2021,July,16,NA,Weekdays,45,Good,0
2021,July,17,NA,Weekends,47,Good,0
2021,July,18,NA,Weekends,42,Good,0
2021,July,19,NA,Weekdays,44,Good,0
2021,July,20,NA,Weekdays,51,Satisfactory,1
2021,July,21,NA,Weekdays,114,Moderate,2
2021,July,22,NA,Weekdays,38,Good,0
2021,July,23,NA,Weekdays,32,Good,0
2021,July,24,NA,Weekends,34,Good,0
2021,July,25,NA,Weekends,56,Satisfactory,1
2021,July,26,NA,Weekdays,65,Satisfactory,1
2021,July,27,NA,Weekdays,62,Satisfactory,1
2021,July,28,NA,Weekdays,51,Satisfactory,1
2021,July,29,NA,Weekdays,40,Good,0
2021,July,30,NA,Weekdays,33,Good,0
2021,July,31,NA,Weekends,46,Good,0
2021,August,1,NA,Weekends,56,Satisfactory,1
2021,August,2,NA,Weekdays,62,Satisfactory,1
2021,August,3,NA,Weekdays,69,Satisfactory,1
2021,August,4,NA,Weekdays,95,Satisfactory,1
2021,August,5,NA,Weekdays,60,Satisfactory,1
2021,August,6,NA,Weekdays,80,Satisfactory,1
2021,August,7,NA,Weekends,63,Satisfactory,1
2021,August,8,NA,Weekends,49,Good,0
2021,August,9,NA,Weekdays,53,Satisfactory,1
2021,August,10,NA,Weekdays,67,Satisfactory,1
2021,August,11,NA,Weekdays,64,Satisfactory,1
2021,August,12,NA,Weekdays,68,Satisfactory,1
2021,August,13,NA,Weekdays,70,Satisfactory,1
2021,August,14,NA,Weekends,70,Satisfactory,1
2021,August,15,NA,Weekends,57,Satisfactory,1
2021,August,16,NA,Weekdays,38,Good,0
2021,August,17,NA,Weekdays,35,Good,0
2021,August,18,NA,Weekdays,38,Good,0
2021,August,19,NA,Weekdays,39,Good,0
2021,August,20,NA,Weekdays,36,Good,0
2021,August,21,NA,Weekends,40,Good,0
2021,August,22,NA,Weekends,47,Good,0
2021,August,23,NA,Weekdays,52,Satisfactory,1
2021,August,24,NA,Weekdays,68,Satisfactory,1
2021,August,25,NA,Weekdays,75,Satisfactory,1
2021,August,26,NA,Weekdays,70,Satisfactory,1
2021,August,27,NA,Weekdays,62,Satisfactory,1
2021,August,28,NA,Weekends,45,Good,0
2021,August,29,NA,Weekends,34,Good,0
2021,August,30,NA,Weekdays,33,Good,0
2021,August,31,NA,Weekdays,35,Good,0
2021,September,1,NA,Weekdays,42,Good,0
2021,September,2,NA,Weekdays,45,Good,0
2021,September,3,NA,Weekdays,50,Good,0
2021,September,4,NA,Weekends,54,Satisfactory,1
2021,September,5,NA,Weekends,55,Satisfactory,1
2021,September,6,NA,Weekdays,32,Good,0
2021,September,7,NA,Weekdays,38,Good,0
2021,September,8,NA,Weekdays,36,Good,0
2021,September,9,NA,Weekdays,40,Good,0
2021,September,10,NA,Weekdays,71,Satisfactory,1
2021,September,11,NA,Weekends,43,Good,0
2021,September,12,NA,Weekends,41,Good,0
2021,September,13,NA,Weekdays,33,Good,0
2021,September,14,NA,Weekdays,33,Good,0
2021,September,15,NA,Weekdays,36,Good,0
2021,September,16,NA,Weekdays,37,Good,0
2021,September,17,NA,Weekdays,49,Good,0
2021,September,18,NA,Weekends,52,Satisfactory,1
2021,September,19,NA,Weekends,73,Satisfactory,1
2021,September,20,NA,Weekdays,59,Satisfactory,1
2021,September,21,NA,Weekdays,36,Good,0
2021,September,22,NA,Weekdays,38,Good,0
2021,September,23,NA,Weekdays,44,Good,0
2021,September,24,NA,Weekdays,61,Satisfactory,1
2021,September,25,NA,Weekends,121,Moderate,2
2021,September,26,NA,Weekends,60,Satisfactory,1
2021,September,27,NA,Weekdays,47,Good,0
2021,September,28,NA,Weekdays,48,Good,0
2021,September,29,NA,Weekdays,42,Good,0
2021,September,30,NA,Weekdays,40,Good,0
2021,October,1,NA,Weekdays,45,Good,0
2021,October,2,NA,Weekends,48,Good,0
2021,October,3,NA,Weekends,48,Good,0
2021,October,4,NA,Weekdays,64,Satisfactory,1
2021,October,5,NA,Weekdays,53,Satisfactory,1
2021,October,6,NA,Weekdays,68,Satisfactory,1
2021,October,7,NA,Weekdays,66,Satisfactory,1
2021,October,8,NA,Weekdays,98,Satisfactory,1
2021,October,9,NA,Weekends,141,Moderate,2
2021,October,10,NA,Weekends,133,Moderate,2
2021,October,11,NA,Weekdays,138,Moderate,2
2021,October,12,NA,Weekdays,172,Moderate,2
2021,October,13,NA,Weekdays,177,Moderate,2
2021,October,14,NA,Weekdays,90,Satisfactory,1
2021,October,15,NA,Weekdays,68,Satisfactory,1
2021,October,16,NA,Weekends,46,Good,0
2021,October,17,NA,Weekends,33,Good,0
2021,October,18,NA,Weekdays,29,Good,0
2021,October,19,NA,Weekdays,32,Good,0
2021,October,20,NA,Weekdays,36,Good,0
2021,October,21,NA,Weekdays,94,Satisfactory,1
2021,October,22,NA,Weekdays,122,Moderate,2
2021,October,23,NA,Weekends,189,Moderate,2
2021,October,24,NA,Weekends,192,Moderate,2
2021,October,25,NA,Weekdays,168,Moderate,2
2021,October,26,NA,Weekdays,183,Moderate,2
2021,October,27,NA,Weekdays,151,Moderate,2
2021,October,28,NA,Weekdays,104,Moderate,2
2021,October,29,NA,Weekdays,141,Moderate,2
2021,October,30,NA,Weekends,115,Moderate,2
2021,October,31,NA,Weekends,140,Moderate,2
2021,November,1,NA,Weekdays,168,Moderate,2
2021,November,2,NA,Weekdays,192,Moderate,2
2021,November,3,NA,Weekdays,154,Moderate,2
2021,November,4,Diwali,Weekdays,194,Moderate,2
2021,November,5,NA,Weekdays,207,Poor,3
2021,November,6,NA,Weekends,156,Moderate,2
2021,November,7,NA,Weekends,168,Moderate,2
2021,November,8,NA,Weekdays,146,Moderate,2
2021,November,9,NA,Weekdays,144,Moderate,2
2021,November,10,NA,Weekdays,164,Moderate,2
2021,November,11,NA,Weekdays,144,Moderate,2
2021,November,12,NA,Weekdays,133,Moderate,2
2021,November,13,NA,Weekends,102,Moderate,2
2021,November,14,NA,Weekends,80,Satisfactory,1
2021,November,15,NA,Weekdays,65,Satisfactory,1
2021,November,16,NA,Weekdays,99,Satisfactory,1
2021,November,17,NA,Weekdays,153,Moderate,2
2021,November,18,NA,Weekdays,162,Moderate,2
2021,November,19,NA,Weekdays,157,Moderate,2
2021,November,20,NA,Weekends,188,Moderate,2
2021,November,21,NA,Weekends,214,Poor,3
2021,November,22,NA,Weekdays,258,Poor,3
2021,November,23,NA,Weekdays,229,Poor,3
2021,November,24,NA,Weekdays,179,Moderate,2
2021,November,25,NA,Weekdays,151,Moderate,2
2021,November,26,NA,Weekdays,194,Moderate,2
2021,November,27,NA,Weekends,212,Poor,3
2021,November,28,NA,Weekends,216,Poor,3
2021,November,29,NA,Weekdays,178,Moderate,2
2021,November,30,NA,Weekdays,168,Moderate,2
2021,December,1,NA,Weekdays,180,Moderate,2
2021,December,2,NA,Weekdays,210,Poor,3
2021,December,3,NA,Weekdays,202,Poor,3
2021,December,4,NA,Weekends,177,Moderate,2
2021,December,5,NA,Weekends,108,Moderate,2
2021,December,6,NA,Weekdays,32,Good,0
2021,December,7,NA,Weekdays,41,Good,0
2021,December,8,NA,Weekdays,93,Satisfactory,1
2021,December,9,NA,Weekdays,110,Moderate,2
2021,December,10,NA,Weekdays,98,Satisfactory,1
2021,December,11,NA,Weekends,232,Poor,3
2021,December,12,NA,Weekends,196,Moderate,2
2021,December,13,NA,Weekdays,237,Poor,3
2021,December,14,NA,Weekdays,255,Poor,3
2021,December,15,NA,Weekdays,268,Poor,3
2021,December,16,NA,Weekdays,284,Poor,3
2021,December,17,NA,Weekdays,219,Poor,3
2021,December,18,NA,Weekends,258,Poor,3
2021,December,19,NA,Weekends,223,Poor,3
2021,December,20,NA,Weekdays,155,Moderate,2
2021,December,21,NA,Weekdays,258,Poor,3
2021,December,22,NA,Weekdays,246,Poor,3
2021,December,23,NA,Weekdays,272,Poor,3
2021,December,24,NA,Weekdays,302,Very Poor,4
2021,December,25,NA,Weekends,250,Poor,3
2021,December,26,NA,Weekends,253,Poor,3
2021,December,27,NA,Weekdays,212,Poor,3
2021,December,28,NA,Weekdays,234,Poor,3
2021,December,29,NA,Weekdays,240,Poor,3
2021,December,30,NA,Weekdays,260,Poor,3
2021,December,31,NA,Weekdays,160,Moderate,2
2022,January,1,NA,Weekends,198,Moderate,2
2022,January,2,NA,Weekends,183,Moderate,2
2022,January,3,NA,Weekdays,211,Poor,3
2022,January,4,NA,Weekdays,243,Poor,3
2022,January,5,NA,Weekdays,290,Poor,3
2022,January,6,NA,Weekdays,268,Poor,3
2022,January,7,NA,Weekdays,280,Poor,3
2022,January,8,NA,Weekends,228,Poor,3
2022,January,9,NA,Weekends,225,Poor,3
2022,January,10,NA,Weekdays,209,Poor,3
2022,January,11,NA,Weekdays,242,Poor,3
2022,January,12,NA,Weekdays,88,Satisfactory,1
2022,January,13,NA,Weekdays,132,Moderate,2
2022,January,14,NA,Weekdays,142,Moderate,2
2022,January,15,NA,Weekends,123,Moderate,2
2022,January,16,NA,Weekends,161,Moderate,2
2022,January,17,NA,Weekdays,180,Moderate,2
2022,January,18,NA,Weekdays,226,Poor,3
2022,January,19,NA,Weekdays,267,Poor,3
2022,January,20,NA,Weekdays,266,Poor,3
2022,January,21,NA,Weekdays,306,Very Poor,4
2022,January,22,NA,Weekends,245,Poor,3
2022,January,23,NA,Weekends,192,Moderate,2
2022,January,24,NA,Weekdays,206,Poor,3
2022,January,25,NA,Weekdays,208,Poor,3
2022,January,26,NA,Weekdays,194,Moderate,2
2022,January,27,NA,Weekdays,185,Moderate,2
2022,January,28,NA,Weekdays,160,Moderate,2
2022,January,29,NA,Weekends,210,Poor,3
2022,January,30,NA,Weekends,246,Poor,3
2022,January,31,NA,Weekdays,183,Moderate,2
2022,February,1,NA,Weekdays,105,Moderate,2
2022,February,2,NA,Weekdays,141,Moderate,2
2022,February,3,NA,Weekdays,102,Moderate,2
2022,February,4,NA,Weekdays,70,Satisfactory,1
2022,February,5,NA,Weekends,64,Satisfactory,1
2022,February,6,NA,Weekends,132,Moderate,2
2022,February,7,NA,Weekdays,108,Moderate,2
2022,February,8,NA,Weekdays,144,Moderate,2
2022,February,9,NA,Weekdays,186,Moderate,2
